Sphere_evaluation_file Voltage	Sphere_evaluation_file Current	Sphere_evaluation_file Current density	Sphere_evaluation_file PD current	Sphere_evaluation_file Radiant flux	Sphere_evaluation_file Luminous flux	Sphere_evaluation_file Irradiance	Sphere_evaluation_file Luminance	Sphere_evaluation_file EQE	Sphere_evaluation_file P_eff
V	A	mA/cm^2	A	W	lm	W/m^2	cd/m^2	%	lm/W

3.499161	2.890331e-08	0.0004551702362204725	1.01323394117e-11	3.8976654757514705e-09	1.7350298348937603e-06	0.0006138055867325151	0.08697277941267938	6.186056620348401	17.155186388737814
3.509062	3.015873e-08	0.0004749406299212598	1.03455022327e-11	3.979664048279164e-09	1.7715311638660264e-06	0.0006267187477604984	0.08880250128208396	6.053273154053086	16.73958572509242
3.518969	3.14625e-08	0.0004954724409448819	8.654410521700001e-12	3.3291420404313945e-09	1.4819539544075196e-06	0.0005242743370758102	0.07428670780426395	4.85395790728956	13.385236234743754
3.528882	3.281212e-08	0.0005167262992125985	1.0359713087700001e-11	3.9851306198835914e-09	1.7739645858431741e-06	0.0006275796251785184	0.08892448274233325	5.571410764486759	15.320520417616079
3.539129	3.427166e-08	0.0005397111811023623	9.9049657367e-12	3.810200332004027e-09	1.6960950841155837e-06	0.0006000315483470909	0.0850210760916092	5.099992991147183	13.983589356912486
3.549031	3.565655e-08	0.000561520472440945	1.1766587703700001e-11	4.526321197566212e-09	2.0148733566149145e-06	0.0007128064878057028	0.10100064705808594	5.823216788701726	15.92203745246956
3.558942	3.717197e-08	0.0005853853543307087	1.1766587703700001e-11	4.526321197566212e-09	2.0148733566149145e-06	0.0007128064878057028	0.10100064705808594	5.585816963351217	15.230398465646072
3.568821	3.869449e-08	0.0006093620472440945	1.1681322575700002e-11	4.493521768709006e-09	2.0002728250945028e-06	0.0007076412234187411	0.10026875831375759	5.3271464024128425	14.484894691261346
3.579065	4.038348e-08	0.0006359603149606299	1.2647660696700002e-11	4.865248630501164e-09	2.1657455162870364e-06	0.0007661808866930968	0.10856349744761914	5.526602223323523	14.984218494964955
3.588978	4.202288e-08	0.0006617776377952757	1.22781784737e-11	4.7231177714788065e-09	2.102476546079858e-06	0.0007437980742486311	0.10539197954122345	5.155845219684415	13.940378016585353
3.598893	4.373269e-08	0.0006887037795275591	1.4111378731700002e-11	5.428305494216815e-09	2.41638797479613e-06	0.000854851258931782	0.1211275875957853	5.693967692511701	15.35293953290907
3.609124	4.561007e-08	0.0007182688188976377	1.42819089887e-11	5.493904352315904e-09	2.44558903800819e-06	0.0008651817877662842	0.12259136509302569	5.5255722862350645	14.856651525530529
 3.61903	4.74002e-08	0.000746459842519685	1.45661260827e-11	5.603235782096378e-09	2.49425747652372e-06	0.0008823993357632092	0.12503099424650935	5.422700679433451	14.540151288848492
3.628947	4.927564e-08	0.0007759943307086615	1.47792889037e-11	5.685234354624073e-09	2.5307588054959864e-06	0.0008953124967911927	0.12686071611591393	5.292647954225146	14.152652962612274
3.638852	5.125024e-08	0.0008070903937007875	1.51487711267e-11	5.827365213646428e-09	2.5940277757031645e-06	0.0009176953092356581	0.13003223402230962	5.2159478790207405	13.909589916057332
3.649093	5.332296e-08	0.0008397316535433072	1.38413724927e-11	5.324440636040766e-09	2.370152958257747e-06	0.0008384945883528767	0.11880993990255091	4.580539675420966	12.18083871811973
3.659016	5.54016e-08	0.0008724661417322835	1.67688085637e-11	6.450554363856744e-09	2.871437875447171e-06	0.0010158353328908259	0.1439381202074669	5.341111468526331	14.16487703275267
3.668922	5.753494e-08	0.0009060620472440945	1.80619963427e-11	6.94801236985798e-09	3.0928792709154406e-06	0.0010941751763555874	0.1550384328669763	5.5396946614845035	14.651862163742935
 3.67884	5.978201e-08	0.0009414489763779528	1.9269918993700002e-11	7.4126709470020105e-09	3.2997201348632997e-06	0.0011673497554333875	0.16540685678215739	5.688020048313388	15.003607490702072
3.689088	6.21371e-08	0.0009785370078740157	1.93551841217e-11	7.445470375859217e-09	3.3143206663837114e-06	0.0011725150198203492	0.16613874552648575	5.496649808229773	14.458542948002975
3.698984	6.45181e-08	0.0010160330708661417	1.98241423277e-11	7.625867235343208e-09	3.394623590088449e-06	0.0012009239740697966	0.17016413363745908	5.422063257936951	14.22419190143597
3.708892	6.693136e-08	0.0010540371653543308	2.09183781407e-11	8.046793240421176e-09	3.5819970785616e-06	0.0012672115339245947	0.1795567058878132	5.515058228675878	14.429503585947684
3.718805	6.946605e-08	0.0010939535433070868	2.20836682277e-11	8.495052103136604e-09	3.7815376767492536e-06	0.0013378034808089142	0.1895591854308301	5.6098384098544	14.638359914447133
3.729049	7.206525e-08	0.0011348858267716535	2.23820961767e-11	8.609850104521502e-09	3.8326395372419305e-06	0.0013558819062238587	0.192120796044563	5.480581020050611	14.261788373881998
3.738935	7.470279e-08	0.0011764218897637796	2.23963070307e-11	8.615316675741254e-09	3.835072959047842e-06	0.0013567427835813	0.19224277749622865	5.290434389958554	13.730580324562986
3.748859	7.744995e-08	0.001219684251968504	2.43858266917e-11	9.3806366853586e-09	4.175752029170263e-06	0.001477265619741512	0.20932018159636528	5.556074796111189	14.381839998682299
3.758756	8.025556e-08	0.0012638670866141734	2.50111042987e-11	9.621165830952578e-09	4.282822593938676e-06	0.0015151442253468629	0.214687365735746	5.499326186431063	14.197465476168643
3.768989	8.325666e-08	0.001311128503937008	2.7171154215700003e-11	1.0452084698284342e-08	4.652702727101922e-06	0.001645997590280999	0.23322854732453946	5.75891734557782	14.827278704777934
3.778911	8.622762e-08	0.0013579152755905512	2.66027200267e-11	1.0233421838338718e-08	4.555365849899625e-06	0.00161156249422657	0.22834928900898843	5.444166352163593	13.980097456404822
3.788818	8.931872e-08	0.0014065940157480315	2.7057467377700002e-11	1.0408352126218281e-08	4.633235351627215e-06	0.0016391105710579972	0.2322526956597125	5.345599222758683	13.691093194565969
3.799077	9.264091e-08	0.0014589119685039372	2.86917156697e-11	1.103700784803302e-08	4.913078873348368e-06	0.0017381114721311845	0.246280563305119	5.465192306741166	13.959595298152957
3.799062	9.244038e-08	0.0014557540157480314	2.86348722507e-11	1.1015141561999991e-08	4.903345185611015e-06	0.0017346679625196838	0.24579263747270555	5.466196883028427	13.962216388037227
3.898815	1.322993e-07	0.0020834535433070863	4.03730382457e-11	1.553052961685743e-08	6.913351698494242e-06	0.0024457526955680995	0.3465493216214517	5.384999027383322	13.402890714889372
  3.9989	1.826592e-07	0.0028765228346456693	5.55360202267e-11	2.136336140183901e-08	9.509812896054687e-06	0.0033643088821793724	0.47670353709800195	5.36518801321117	13.019367234142232
4.098767	2.462799e-07	0.0038784236220472446	7.50048911867e-11	2.8852564349879694e-08	1.2843600937964479e-05	0.004543710921240897	0.6438181342918898	5.374181865211348	12.723441684987524
4.198972	3.256909e-07	0.005128990551181102	1.0021494745169999e-10	3.855026218187094e-08	1.7160491438949642e-05	0.006070907430215896	0.8602132404393662	5.429734836483319	12.548190924811863
4.299157	4.228144e-07	0.006658494488188976	1.2994405551170002e-10	4.9986329747525605e-08	2.2251210112400237e-05	0.007871862952366238	1.1153984501306664	5.423234570191657	12.241103204983249
4.399053	5.390912e-07	0.008489625196850394	1.6436274563170001e-10	6.322636590802017e-08	2.8144958022898205e-05	0.009956908017011051	1.4108375409317	5.38013145620548	11.868044560873013
4.499242	6.774783e-07	0.010668949606299214	2.0629897790170002e-10	7.935821839147835e-08	3.5325986134477894e-05	0.012497357227004466	1.7708048229599727	5.373452690257523	11.589362625449436
4.599435	8.401572e-07	0.013230822047244094	2.547011490617e-10	9.79773609030193e-08	4.361422122254274e-05	0.015429505654018788	2.186273668242874	5.349609642863274	11.28659867481708
4.699138	1.02752e-06	0.016181417322834648	3.106634949317e-10	1.195047194504138e-07	5.319703677676457e-05	0.018819640858332883	2.6666366490908437	5.3352120114395785	11.017395971254729
4.799304	1.24997e-06	0.019684566929133857	3.764739631117e-10	1.4482041204081726e-07	6.44662137260461e-05	0.022806364100916104	3.2315327801319147	5.314802105176405	10.746185022213048
4.899178	1.505151e-06	0.02370316535433071	4.519336016517e-10	1.7384790667946126e-07	7.738768416613201e-05	0.02737762309912776	3.879254321094271	5.298419050695016	10.494664522462266
4.999335	1.800064e-06	0.028347464566929135	5.388613999417e-10	2.0728692451247863e-07	9.227292610153536e-05	0.03264361015944546	4.625414898460638	5.282516606275036	10.253546544249511
5.099519	2.138441e-06	0.033676236220472444	6.376978944917e-10	2.453069292615299e-07	0.00010919737561440387	0.038631012482130696	5.473795937541659	5.2622254772913495	10.0134956660999
5.199376	2.523249e-06	0.03973620472440945	7.494094234017e-10	2.882796477803291e-07	0.00012832650539233413	0.045398369729185685	6.432692177290942	5.240959242602889	9.781490392035202
5.299564	2.961421e-06	0.04663655118110237	8.756018132817e-10	3.3682280265825294e-07	0.00014993529211788763	0.05304296104854377	7.515887522673736	5.217449364213123	9.553523519917054
5.399755	3.457278e-06	0.054445322834645676	1.0202398925917e-09	3.9246156734023913e-07	0.0001747026605081334	0.061804971234683335	8.757414800369979	5.207385634802781	9.358174969729554
5.499516	4.012636e-06	0.06319111811023621	1.1792025133917e-09	4.536106360648506e-07	0.00020192291819141103	0.07143474583698435	10.121899386993217	5.185735639409121	9.15021669147348
5.599586	4.636653e-06	0.07301815748031497	1.3572218903917001e-09	5.22090377174438e-07	0.00023240639468525442	0.08221895703534458	11.64996110876354	5.165329168913176	8.951329818093692
5.699412	5.331444e-06	0.08395974803149607	1.5551790965917e-09	5.982397181046291e-07	0.0002663039621505344	0.09421097922907547	13.349162816130567	5.1473926808886565	8.764007160747536
5.799505	6.106397e-06	0.09616373228346456	1.7769536952917e-09	6.835510328591946e-07	0.00030427994476732	0.10764583194632987	15.252805446755236	5.135028014136064	8.592061274465438
5.899619	6.965488e-06	0.10969272440944881	2.0191635030916998e-09	7.767232774309016e-07	0.00034575518812046143	0.12231862636707114	17.331857413870743	5.1153067432174915	8.413819510969924
5.999398	7.911575e-06	0.12459173228346458	2.2857733483917e-09	8.792816252416074e-07	0.0003914086169167535	0.13846954728214292	19.620351543642006	5.098259738952094	8.24631193722706
6.099456	8.956935e-06	0.14105409448818898	2.5791706547917e-09	9.921444603054686e-07	0.0004416490460415076	0.1562432220953494	22.13878072104756	5.081271477536731	8.084008683939581
6.199547	1.010544e-05	0.15914078740157478	2.9021549607917e-09	1.1163886972535608e-06	0.000496955859635352	0.1758092436619781	24.911175294314454	5.067772522210359	7.932363930968777
6.299207	1.135407e-05	0.17880425196850394	3.2514577696917e-09	1.2507570245976323e-06	0.0005567693706349812	0.1969696101728555	27.909479527156165	5.053337360163757	7.78462843213417
6.399343	1.273116e-05	0.20049070866141733	3.6361882393916997e-09	1.3987535146764958e-06	0.0006226494025012048	0.22027614404354268	31.21188353426201	5.039995213144453	7.6425838247981925
6.499108	1.422666e-05	0.22404188976377956	4.0504914977917e-09	1.5581259400506761e-06	0.0006935933854068362	0.24537416378750807	34.768130955382695	5.024079635956987	7.5015021183348125
6.599209	1.585992e-05	0.24976251968503935	4.5063899278917e-09	1.7334990201705739e-06	0.0007716599942880337	0.27299197168040534	38.68141810305647	5.013944444224728	7.372811155361757
6.699295	1.763411e-05	0.2777025196850394	4.9958259750917005e-09	1.921773209007646e-06	0.0008554694789154338	0.30264145023742456	42.88258149090999	4.9992574044167455	7.241388898506192
6.799158	1.9553e-05	0.3079212598425197	5.5267435072917e-09	2.1260043200714545e-06	0.0009463821221665561	0.33480382993251256	47.43980875483634	4.987784161266472	7.11865578813748
6.899363	2.16363e-05	0.34072913385826775	6.0968403658917e-09	2.3453067687274626e-06	0.0010440037096656914	0.3693396486184981	52.3333388975026	4.972486031349925	6.993749164138554
6.999533	2.388756e-05	0.3761820472440945	6.7158936189917e-09	2.5834415561856612e-06	0.0011500084357091442	0.4068411899504979	57.64709516235856	4.961166010594791	6.877968298258845
7.099425	2.630769e-05	0.41429433070866145	7.3267898414917005e-09	2.818438531608314e-06	0.0012546163775668249	0.4438485876548527	62.890834070490676	4.914538722401132	6.717459569844388
7.199609	2.892159e-05	0.45545811023622046	7.856229444791699e-09	3.0221011192329554e-06	0.0013452759449357483	0.4759214360996781	67.43537526272276	4.793400710599767	6.460710785710574
7.299783	3.173211e-05	0.4997182677165355	8.3607005762917e-09	3.2161589407159545e-06	0.0014316599899653118	0.5064817229473945	71.76559503303076	4.649384478789891	6.180604971467849
7.399594	3.473825e-05	0.5470590551181104	8.8289198174917e-09	3.3962715383457253e-06	0.0015118363756690175	0.534845911550508	75.78464010515269	4.484885693987989	5.8815116638450196
7.499779	3.796918e-05	0.5979398425196851	9.2727816535917e-09	3.5670144323878388e-06	0.0015878418761672499	0.5617345562815494	79.5946089575833	4.309536445708573	5.576061658265197
7.599651	4.14211e-05	0.6523007874015748	1.1464052817691699e-08	4.409943357020983e-06	0.0019630682371856866	0.6944792688222021	98.40378380308512	4.88391720113746	6.2362012149075134
7.699821	4.511984e-05	0.7105486614173229	1.24485239896917e-08	4.7886455641880836e-06	0.0021316459748244856	0.7541174116831628	106.85417128039647	4.868577100076388	6.135739295659705
7.800016	4.907467e-05	0.7728294488188976	1.3504745765691699e-08	5.194948490272296e-06	0.0023125100595301723	0.8181021244523302	115.92044312565672	4.856023359584292	6.041304821892539
7.899873	5.327985e-05	0.8390527559055119	1.46230689776917e-08	5.625140334133217e-06	0.002504008198216061	0.8858488715170421	125.51977394920208	4.843142833928156	5.949118825022842
8.000056	5.777523e-05	0.9098461417322834	1.58136685966917e-08	6.083135160585696e-06	0.002707882720815729	0.9579740410371176	135.73950246644225	4.829950639588866	5.858617451132104
8.100223	6.256036e-05	0.9852025196850395	1.70810494636917e-08	6.570665872814873e-06	0.0029249050220899408	1.0347505311519487	146.6182967999759	4.818002860290683	5.771856880918643
8.199994	6.762746e-05	1.0649993700787401	1.84140418466917e-08	7.083435745551211e-06	0.0031531624323697938	1.1155016922127892	158.0602795223045	4.804827404988786	5.6860376733448605
8.300076	7.302716e-05	1.1500340157480315	1.98281213666917e-08	7.627397875235383e-06	0.003395304948172134	1.2011650197221078	170.19828844282415	4.791250741339248	5.601602741070817
8.399835	7.873682e-05	1.2399499212598426	2.13209432326917e-08	8.201650277581514e-06	0.003650931054883577	1.2915984689104747	183.01219662123754	4.778375615986023	5.520202454517885
8.499924	8.480834e-05	1.335564409448819	2.28969128106917e-08	8.807887590152412e-06	0.003920795113479711	1.3870689118350257	196.53981831837632	4.764201375077267	5.439018588077784
8.600017	9.124158e-05	1.4368752755905514	2.45641018636917e-08	9.449214824603851e-06	0.004206279307191491	1.488065326709268	210.8504389810012	4.750724378558256	5.360508643034879
8.699787	9.802412e-05	1.5436869291338584	2.63176360706917e-08	1.0123756947746805e-05	0.004506548972668609	1.5942924327160326	225.90221898768877	4.737679385558726	5.2844832172465335
8.799691	0.0001051913	1.656555905511811	2.8162446596691702e-08	1.0833410859279828e-05	0.004822448507048599	1.706048954217296	241.73748589068205	4.72435257460609	5.2097916396754265
 8.89975	0.0001127849	1.776140157480315	3.00945259826917e-08	1.1576634986822139e-05	0.005153291685695216	1.8230921239089983	258.32184093630224	4.708561970984374	5.134001119169184
8.999519	0.0001207788	1.9020283464566932	3.21391553366917e-08	1.2363154360086672e-05	0.005503407565784387	1.9469534425333344	275.8722891161954	4.695647537811988	5.063160190423929
9.099614	0.000129236	2.035212598425197	3.42835875246917e-08	1.3188065465473286e-05	0.0058706133683051965	2.0768607032241397	294.2794130857114	4.681170893703246	4.99202787038105
9.199344	0.0001381158	2.175051968503937	3.65298120636917e-08	1.4052133621967971e-05	0.006255249771872099	2.2129344286563737	313.56029022610875	4.667193607367663	4.923165474648234
9.299445	0.0001474966	2.322781102362205	3.88897376526917e-08	1.4959939817540773e-05	0.006659355984531753	2.35589603425839	333.8171410226217	4.6526967404095565	4.855044241245409
9.399501	0.0001573746	2.4783401574803148	4.1357537838691704e-08	1.5909242756891425e-05	0.007081934302853996	2.505392560140382	354.9999530555179	4.637370327547796	4.7875404452707055
9.499393	0.0001677363	2.641516535433071	4.39323315506917e-08	1.689970351335365e-05	0.007522833855020432	2.661370632024197	377.10116349151514	4.621776456178574	4.721266940538979
9.599603	0.0001786602	2.8135464566929134	4.6636060346691704e-08	1.7939762472669165e-05	0.007985811844200753	2.8251594445148296	400.30911168704085	4.606231724573933	4.656268170231094
9.699784	0.0001901319	2.994203149606299	4.9463253048691704e-08	1.9027315005222264e-05	0.008469931403134961	2.9964275598775223	424.5768347899849	4.590705461019093	4.592644627672697
9.799675	0.0002021274	3.183108661417323	5.24036636306917e-08	2.0158419713061184e-05	0.008973438034655447	3.1745542855214466	449.81638417141323	4.574969499390854	4.530248296336678
9.899858	0.0002147524	3.3819275590551183	5.54779404636917e-08	2.13410195242213e-05	0.009499867500669827	3.3607904762553233	476.2049988817803	4.55862687421504	4.468384705979212
9.999701	0.0002279378	3.5895716535433073	5.86761501606917e-08	2.257129330539925e-05	0.010047518839326527	3.554534378803032	503.65741388590857	4.542521603451573	4.408140847688569
10.09986	0.0002417865	3.8076614173228345	6.20149336326917e-08	2.385564241186494e-05	0.010619241587725679	3.7567940806086524	532.3164694719902	4.526014875134159	4.3485663277043445
10.20005	0.0002562994	4.036211023622048	6.54913350216917e-08	2.5192929796663117e-05	0.01121452959406864	3.9673905191595464	562.15679349492	4.5090805784386	4.289741982195635
10.29991	0.0002714088	4.274154330708662	6.90946677646917e-08	2.6579044597931858e-05	0.011831552925021749	4.1856763146349385	593.0866558962471	4.4923372303146	4.232377490942544
10.40009	0.0002872818	4.524122834645669	7.28521030166917e-08	2.8024438900671142e-05	0.012474964283446402	4.413297464672621	625.339285230028	4.47492460034887	4.175361669795645
10.50031	0.0003038826	4.7855527559055115	7.67615659926917e-08	2.952831458536134e-05	0.013144408389704829	4.650128281159267	658.8968722016075	4.457483403857025	4.119391698715316
10.60014	0.0003211624	5.057675590551181	8.08050657496917e-08	3.1083750972131974e-05	0.013836804531476354	4.8950788932491305	693.604988277417	4.439822784994037	4.064428705545936
10.70033	0.0003392538	5.342579527559055	8.500548176469171e-08	3.269954924143929e-05	0.01455607051822125	5.149535313612487	729.6600236123209	4.42154403379918	4.009795816287703
10.80051	0.0003581201	5.639686614173228	8.93721363576917e-08	3.4379295463917246e-05	0.015303802674605824	5.414062277782244	767.1419980366884	4.403775639350052	3.956638721344745
10.90026	0.0003777174	5.948305511811023	9.38723729856917e-08	3.6110427458707473e-05	0.016074408997233114	5.6866814895602324	805.7705981702321	4.385534655312671	3.904191985546805
11.00032	0.0003982268	6.271288188976379	9.85422872186917e-08	3.790683031703124e-05	0.016874070377633967	5.969579577485235	845.8556569073925	4.366604888469569	3.8519802625644957
11.10005	0.0004195155	6.606543307086614	1.034634635746917e-07	3.979988762625609e-05	0.017716757091284157	6.267698838780487	888.0974698066971	4.352018609146407	3.8046199790750714
11.20015	0.0004421044	6.962274015748031	1.0844226494469171e-07	4.171511188217324e-05	0.01856931133053369	6.5693089578225585	930.833917501347	4.328381029118157	3.7501368935164137
11.30021	0.0004651615	7.325377952755907	1.135913691946917e-07	4.3695847529766685e-05	0.01945102769767514	6.881235831459321	975.0321909613754	4.309166892203093	3.7004307020852982
11.39994	0.0004890418	7.701445669291339	1.188857652346917e-07	4.573247340870583e-05	0.02035762337256303	7.201964316331627	1020.477602943782	4.28978591197839	3.651560735620742
11.49996	0.0005140597	8.095428346456693	1.243938925246917e-07	4.785131652103653e-05	0.021300817712411848	7.535640397013628	1067.7576160093681	4.270092095933299	3.6031835623068162
11.60003	0.0005400689	8.505022047244095	1.300857377346917e-07	5.0040831465899226e-05	0.022275471329279806	7.880445900141611	1116.6146052776926	4.250424023373137	3.555646855884119
11.69975	0.0005670561	8.930017322834646	1.359267400846917e-07	5.2287723548599266e-05	0.023275666144233625	8.23428717300776	1166.7519120036088	4.229905033899681	3.5083225162430156
11.79985	0.0005951589	9.372581102362206	1.419730608646917e-07	5.4613596656670625e-05	0.024311019039392708	8.600566402625295	1218.651606841112	4.209444186381081	3.4617344054200228
11.89959	0.0006242669	9.830974803149608	1.481787705846917e-07	5.700078282813359e-05	0.025373665193789915	8.976501232776945	1271.9194456536818	4.188585849908372	3.4157092725503952
11.99968	0.0006545747	10.308262992125984	1.545936640946917e-07	5.946843693530627e-05	0.026472131320444167	9.36510817878839	1326.9828515988888	4.167582614884518	3.37023378981436
