Spectrometer Wavelength	Spectrometer Intensity
nm	W/nm

494.7920276532418	1.8616941115911933e-07
495.14407880873455	1.8408633986720812e-07
495.49608571334954	2.068397148938e-07
495.8480483638529	2.1061552956736315e-07
496.19996675701094	2.1327648864955704e-07
496.5518408895895	2.051460565933748e-07
496.90367075835496	2.2735652094315808e-07
497.25545636007337	2.2954476839088608e-07
497.6071976915108	2.6276696926737403e-07
497.9588947494335	2.750737904828487e-07
498.31054753060766	2.39477286537276e-07
498.6621560317991	2.960995432074309e-07
499.0137202497743	2.970056889863698e-07
499.36524018129904	2.707499261006935e-07
499.71671582313996	3.173763066925403e-07
500.0681471720626	2.9442484771903083e-07
500.41953422483346	3.5104848393576564e-07
500.77087697821855	3.3852642458392053e-07
501.12217542898406	3.712463415754332e-07
501.4734295738961	3.6036430903855704e-07
501.8246394097208	3.7076073201607e-07
502.1758049332243	3.9614612816126316e-07
502.52692614117274	4.040212740524992e-07
502.8780030303322	4.0780238093707254e-07
503.22903559746885	4.32839618457012e-07
503.5800238393488	4.592775783924143e-07
503.93096775273824	4.6901250648799657e-07
504.2818673344034	5.199543702479886e-07
504.6327225811101	5.197938645348501e-07
504.9835334896247	4.7317110331837493e-07
505.33430005671323	5.55737377940994e-07
505.685022279142	5.67557730929803e-07
506.035700153677	5.913861206629782e-07
506.3863336770842	5.77024660160885e-07
506.73692284613	5.979719389458807e-07
507.0874676575805	5.826087108312186e-07
507.43796810820163	5.956101550683319e-07
507.7884241947598	6.398774402088196e-07
508.1388359140209	6.141341262660817e-07
508.4892032627512	6.334726757101107e-07
508.8395262377168	6.109665493006569e-07
509.1898048356838	6.567580934347337e-07
509.5400390534184	7.013785313247204e-07
509.8902288876867	6.965018625114254e-07
510.2403743352549	7.194289129702737e-07
510.59047539288895	7.108687197762524e-07
510.94053205735503	7.688229054957258e-07
511.29054432541943	7.118284361651604e-07
511.6405121938482	7.613238638447595e-07
511.9904356594074	8.020533530055179e-07
512.3403147188633	7.571562882828495e-07
512.6901493689819	8.028775674443594e-07
513.0399396065293	7.895587513168683e-07
513.3896854282717	8.745440069399601e-07
513.7393868309754	8.192628212384932e-07
514.0890438114062	8.123382868767747e-07
514.4386563663304	7.954775795822713e-07
514.7882244925142	8.246778028286583e-07
515.1377481867238	8.003307063328024e-07
515.4872274457251	8.609231813547553e-07
515.8366622662844	8.271928932991979e-07
516.1860526451677	8.477870864625107e-07
516.5353985791412	8.249829380777192e-07
516.884700064971	8.579935980715968e-07
517.2339570994234	8.660447108627634e-07
517.5831696792643	8.653824116961776e-07
517.9323378012598	8.81509351178479e-07
518.2814614621763	8.708568185086028e-07
518.6305406587796	8.84217833534276e-07
518.9795753878362	8.871013153652827e-07
519.328565646112	9.180760558134312e-07
519.6775114303733	8.903762678459885e-07
520.026412737386	8.556577373097861e-07
520.3752695639163	8.731080501966019e-07
520.7240819067305	8.830097382401063e-07
521.0728497625944	8.767880044871465e-07
521.4215731282745	8.584032306102816e-07
521.770252000537	8.835837029413707e-07
522.1188863761475	8.592540354444284e-07
522.4674762518724	8.362471522388708e-07
522.8160216244781	8.885494736336354e-07
523.1645224907304	8.77728878576006e-07
523.5129788473956	8.836920887559297e-07
523.8613906912395	8.987889027988455e-07
524.2097580190289	8.757112357415707e-07
524.5580808275292	8.489690686300741e-07
524.9063591135069	8.272610667995363e-07
525.2545928737281	8.393736773901941e-07
525.6027821049591	8.256167171179504e-07
525.9509268039657	8.557953175982291e-07
526.2990269675142	8.290206178839641e-07
526.6470825923707	8.016236207910255e-07
526.9950936753015	8.583130359774452e-07
527.3430602130725	8.26018479639375e-07
527.69098220245	8.427981270616589e-07
528.0388596401998	7.98169372534701e-07
528.3866925230885	8.39192363087718e-07
528.7344808478819	8.093508595972735e-07
529.0822246113464	7.97944900130357e-07
529.4299238102479	7.928339527935768e-07
529.7775784413525	8.031050032958018e-07
530.1251885014265	7.564360185688892e-07
530.4727539872359	8.296771267367983e-07
530.8202748955471	7.852600586315565e-07
531.1677512231257	8.197122863138484e-07
531.5151829667385	7.811595897614047e-07
531.862570123151	7.660670870648405e-07
532.2099126891299	7.505769884585899e-07
532.557210661441	7.620679562679488e-07
532.9044640368504	7.492760276558735e-07
533.2516728121245	7.425219155882552e-07
533.5988369840292	7.654538411237132e-07
533.9459565493305	7.241997879312939e-07
534.2930315047948	7.016565987739415e-07
534.6400618471882	6.79976578738028e-07
534.9870475732769	7.244391005252691e-07
535.3339886798267	7.240058425913701e-07
535.6808851636041	7.172062924098074e-07
536.0277370213751	7.519095358692195e-07
536.3745442499055	7.11655632986723e-07
536.7213068459621	7.121560535469134e-07
537.0680248063105	7.371508569166262e-07
537.414698127717	7.085465391581565e-07
537.7613268069479	6.989963249040707e-07
538.107910840769	6.990540161817369e-07
538.4544502259466	7.223759277951125e-07
538.800944959247	6.762293631455823e-07
539.1473950374361	6.802837830922103e-07
539.49380045728	7.150409331298499e-07
539.840161215545	7.233440294847324e-07
540.1864773089972	6.939761351146266e-07
540.5327487344026	7.82024890907879e-07
540.8789754885275	6.866389032239632e-07
541.2251575681379	7.188518167178236e-07
541.57129497	7.037643569023313e-07
541.91738769088	6.744158628608087e-07
542.2634357275439	6.888188040589482e-07
542.6094390767578	7.090324637582346e-07
542.955397735288	6.729467776392215e-07
543.3013116999005	6.607319365062154e-07
543.6471809673614	7.01739473834707e-07
543.9930055344371	6.975251826396249e-07
544.3387853978934	6.722897501964539e-07
544.6845205544967	6.523395358123529e-07
545.030211001013	6.778050477346644e-07
545.3758567342084	6.96951267213905e-07
545.721457750849	6.592941961170298e-07
546.067014047701	6.835404411778878e-07
546.4125256215307	6.803564764902072e-07
546.757992469104	6.755667166547998e-07
547.103414587187	6.962003798988633e-07
547.448791972546	6.500283094260722e-07
547.7941246219469	6.604127091164114e-07
548.1394125321563	6.810222965884886e-07
548.4846556999398	6.649173628310489e-07
548.8298541220638	6.886673972094936e-07
549.1750077952943	6.655394816399253e-07
549.5201167163976	7.175971118785146e-07
549.8651808821398	6.729009871165154e-07
550.210200289287	6.990571866684492e-07
550.5551749346052	6.751117604453326e-07
550.9001048148608	6.736930990204748e-07
551.2449899268197	6.742937643263948e-07
551.5898302672481	6.462385252777687e-07
551.9346258329122	6.577940971064335e-07
552.2793766205781	6.82783674424485e-07
552.6240826270117	6.818677140502478e-07
552.9687438489796	6.375223067034707e-07
553.3133602832474	6.693620111710625e-07
553.6579319265817	6.226445654082811e-07
554.0024587757484	6.868205683188827e-07
554.3469408275137	6.961969379372415e-07
554.6913780786435	6.70531057321524e-07
555.0357705259044	6.916691554327535e-07
555.3801181660621	6.752579068069801e-07
555.7244209958828	6.708181511354093e-07
556.0686790121329	6.16395367491677e-07
556.4128922115783	6.304618185992349e-07
556.7570605909852	6.262547808758015e-07
557.1011841471197	6.462661658597978e-07
557.445262876748	6.513246606253963e-07
557.7892967766363	6.763744894276171e-07
558.1332858435504	6.415209226567349e-07
558.4772300742567	6.224210731834856e-07
558.8211294655213	6.256277955618001e-07
559.1649840141102	6.49057318846135e-07
559.5087937167898	6.544626162839313e-07
559.852558570326	6.139648587937984e-07
560.196278571485	6.45343115392648e-07
560.539953717033	6.380882125345256e-07
560.883584003736	6.341558427088742e-07
561.2271694283602	6.719870327152879e-07
561.5707099876718	6.077850802609633e-07
561.9142056784367	6.047944873071631e-07
562.2576564974215	6.293255769893003e-07
562.601062441392	6.461849685767324e-07
562.9444235071142	6.48077247796479e-07
563.2877396913543	6.096199024958183e-07
563.6310109908787	6.527414967951404e-07
563.9742374024534	6.365777270667707e-07
564.3174189228442	6.126154158043603e-07
564.6605555488178	5.902557018884575e-07
565.0036472771399	6.067546567038288e-07
565.3466941045768	6.189989057187459e-07
565.6896960278947	5.79002113146791e-07
566.0326530438596	6.239233516910634e-07
566.3755651492377	6.402054167688824e-07
566.7184323407951	5.716762703908481e-07
567.0612546152978	5.956980416177198e-07
567.4040319695123	5.682342585363102e-07
567.7467644002044	5.584957694475534e-07
568.0894519041404	5.688492113164046e-07
568.4320944780864	5.858230084787514e-07
568.7746921188084	6.228202092793359e-07
569.1172448230726	6.050584439215953e-07
569.4597525876453	6.038359343386683e-07
569.8022154092924	5.614375551621312e-07
570.1446332847802	5.85507709905276e-07
570.4870062108747	5.907532405526597e-07
570.8293341843421	6.027882163770671e-07
571.1716172019485	5.81184123673242e-07
571.5138552604601	5.739404990167832e-07
571.8560483566429	5.692852491092173e-07
572.1981964872632	5.637118604517636e-07
572.540299649087	5.508200441526137e-07
572.8823578388806	5.936682587878113e-07
573.2243710534099	5.829798034654543e-07
573.5663392894414	5.294789969863238e-07
573.9082625437408	5.115725550242664e-07
574.2501408130743	5.392947273063841e-07
574.5919740942082	5.089007690288898e-07
574.9337623839086	5.548661057020635e-07
575.2755056789417	5.59624533282985e-07
575.6172039760735	5.425141699384295e-07
575.9588572720701	5.10763751300847e-07
576.3004655636976	4.675259834051654e-07
576.6420288477224	5.24316471034256e-07
576.9835471209104	4.84855069196666e-07
577.3250203800278	4.559008808905743e-07
577.6664486218408	4.997267402745242e-07
578.0078318431154	4.8335608338897e-07
578.3491700406177	5.45870605539996e-07
578.6904632111141	5.008554385621991e-07
579.0317113513704	5.26205086803205e-07
579.3729144581531	4.832773981932683e-07
579.714072528228	5.047820990794753e-07
580.0551855583612	5.160790955984576e-07
580.3962535453193	4.766720468336333e-07
580.737276485868	4.930699163634076e-07
581.0782543767734	5.33267857260641e-07
581.4191872148019	5.068557886885564e-07
581.7600749967195	4.880855566940852e-07
582.1009177192923	4.535688081715234e-07
582.4417153792865	5.187025926730151e-07
582.7824679734681	4.98258839220118e-07
583.1231754986035	4.4463484161806884e-07
583.4638379514586	4.478265243890985e-07
583.8044553287997	4.5265300307416844e-07
584.1450276273927	4.219564927453965e-07
584.4855548440038	4.545775789695294e-07
584.8260369753993	4.848871481886983e-07
585.1664740183453	4.9681884580387e-07
585.5068659696079	4.438461236937636e-07
585.8472128259531	4.4438953999947484e-07
586.187514584147	5.040779930759876e-07
586.5277712409561	4.323738620700055e-07
586.8679827931462	4.6584674513100127e-07
587.2081492374834	5.06334592658222e-07
587.5482705707341	4.4193917433124427e-07
587.8883467896642	4.5027727189446095e-07
588.2283778910399	4.220070861336967e-07
588.5683638716274	4.2776390889573216e-07
588.9083047281928	4.367651743624544e-07
589.2482004575021	4.27212830976052e-07
589.5880510563215	4.405901844354742e-07
589.9278565214174	4.661577248611999e-07
590.2676168495556	4.338465338272494e-07
590.6073320375024	4.106699179594699e-07
590.9470020820239	4.0293217487316907e-07
591.286626979886	4.3217527222273986e-07
591.6262067278551	4.345283687536834e-07
591.9657413226973	4.292700832621198e-07
592.3052307611789	3.991531432814663e-07
592.6446750400656	4.3854838366774273e-07
592.9840741561238	3.830684744324552e-07
593.3234281061195	3.9149403921207953e-07
593.6627368868191	4.5772681158223063e-07
594.0020004949885	3.918246525873632e-07
594.3412189273937	3.9417338280571275e-07
594.6803921808013	4.0842217204361186e-07
595.019520251977	4.2687554978937597e-07
595.358603137687	4.3527677564187703e-07
595.6976408346977	3.8106241413706313e-07
596.0366333397749	4.2937708810429635e-07
596.3755806496852	3.432208471321803e-07
596.7144827611942	3.77995997234267e-07
597.0533396710681	3.593517533853805e-07
597.3921513760733	3.9273665656028074e-07
597.7309178729757	4.0756630736595676e-07
598.0696391585418	4.057850214825219e-07
598.4083152295373	4.3527045967606557e-07
598.7469460827285	3.540746830859765e-07
599.0855317148815	3.7262963739353985e-07
599.4240721227625	3.317344810852044e-07
599.7625673031376	3.9779637818151235e-07
600.101017252773	3.5832770741215e-07
600.4394219684345	3.78527669993941e-07
600.7777814468889	3.9266998314124907e-07
601.1160956849016	3.7731287193727983e-07
601.4543646792391	3.530686209967322e-07
601.7925884266676	3.679001838856721e-07
602.1307669239532	3.8398250207515077e-07
602.4689001678619	3.2871844714893203e-07
602.8069881551597	3.6628234435310347e-07
603.145030882613	3.373350155233235e-07
603.483028346988	3.825494903743134e-07
603.8209805450505	3.435542797564081e-07
604.1588874735669	3.583611667523268e-07
604.4967491293032	3.066783899945821e-07
604.8345655090257	3.9299260294044516e-07
605.1723366095001	3.4111397060126164e-07
605.510062427493	3.976123222655431e-07
605.8477429597705	3.1448258162656175e-07
606.1853782030985	3.810349360396275e-07
606.5229681542432	3.0093775903533167e-07
606.8605128099708	3.3744169502428125e-07
607.1980121670473	3.25149570843999e-07
607.535466222239	2.9018025386990266e-07
607.8728749723122	3.4097562501824846e-07
608.2102384140325	3.07248787985019e-07
608.5475565441665	2.905091241074625e-07
608.88482935948	3.1786841295575474e-07
609.2220568567394	3.7944306883675905e-07
609.5592390327107	3.311216428401703e-07
609.8963758841601	3.3757417811176863e-07
610.2334674078536	2.798226720316849e-07
610.5705136005573	3.3566882110051793e-07
610.9075144590375	2.667715662233754e-07
611.2444699800604	3.410395362628758e-07
611.5813801603921	2.8591771765722524e-07
611.9182449967984	3.103507698284421e-07
612.2550644860457	3.0340990399747464e-07
612.5918386249002	2.64146662303447e-07
612.928567410128	2.921350979265461e-07
613.2652508384951	3.305319694972674e-07
613.6018889067677	3.383083274705047e-07
613.938481611712	2.2449317801808961e-07
614.275028950094	3.2612590556508616e-07
614.6115309186798	2.973017973402583e-07
614.9479875142358	3.3127116218035524e-07
615.284398733528	2.412119252317032e-07
615.6207645733224	3.2950770624168844e-07
615.9570850303851	2.6068756987348124e-07
616.2933601014826	3.050636034798263e-07
616.6295897833805	2.4256778579148267e-07
616.9657740728454	3.199704312089316e-07
617.3019129666433	3.0056746920277723e-07
617.6380064615402	2.7383734031236e-07
617.9740545543023	2.6155866124827826e-07
618.3100572416956	2.6210968990656474e-07
618.6460145204867	2.6780746514544083e-07
618.9819263874413	2.5348681655291136e-07
619.3177928393256	2.2830011325204798e-07
619.6536138729058	2.771443865800306e-07
619.9893894849479	3.0132525987214966e-07
620.3251196722183	3.3393631387245495e-07
620.6608044314829	3.46796103079171e-07
620.996443759508	2.2121780280736934e-07
621.3320376530595	2.492054947786563e-07
621.6675861089037	2.793109711627562e-07
622.0030891238067	2.7796364850871537e-07
622.3385466945347	2.712336805860125e-07
622.6739588178535	2.9296694815813264e-07
623.0093254905297	2.50005977185455e-07
623.3446467093291	2.9152927239413044e-07
623.6799224710181	2.551822587573072e-07
624.0151527723627	1.9886935345246088e-07
624.350337610129	2.1374762957309322e-07
624.6854769810832	2.3157824801546651e-07
625.0205708819914	2.6297800444274974e-07
625.3556193096194	2.1408217449761155e-07
625.690622260734	2.6514026863837175e-07
626.0255797321009	2.359198757194514e-07
626.3604917204863	2.490734640619815e-07
626.6953582226563	2.849695471539872e-07
627.030179235377	2.163701146260112e-07
627.3649547554147	2.2252824314927532e-07
627.6996847795355	2.493339556280741e-07
628.0343693045054	2.0665909892788747e-07
628.3690083270906	2.6684575756873646e-07
628.7036018440572	2.057379262354952e-07
629.0381498521714	2.089751266752642e-07
629.3726523481993	2.425238505861425e-07
629.707109328907	2.418184828325365e-07
630.0415207910606	2.252772512448073e-07
630.3758867314266	2.275795358976073e-07
630.7102071467705	2.429770994219598e-07
631.0444820338589	2.002438795818922e-07
631.3787113894577	2.543916666203899e-07
631.7128952103333	2.584719322587927e-07
632.0470334932514	2.3273615249811093e-07
632.3811262349786	2.021647997736793e-07
632.7151734322807	2.3122026487232433e-07
633.049175081924	1.726368712059123e-07
633.3831311806745	2.1312101771224018e-07
633.7170417252985	1.553051249250149e-07
634.050906712562	1.8876947328515672e-07
634.3847261392311	2.3773949494654537e-07
634.7185000020721	1.7639445759450545e-07
635.052228297851	2.0577126195914638e-07
635.3859110233341	1.722184930556888e-07
635.7195481752873	1.9292059167039533e-07
636.0531397504768	2.127493789531637e-07
636.3866857456688	1.2782974284401546e-07
636.7201861576294	1.5152213592138305e-07
637.0536409831248	1.9498900913212547e-07
637.3870502189211	1.5398472232794838e-07
637.7204138617842	1.8319574063523173e-07
638.0537319084805	1.8603511995221953e-07
638.3870043557761	1.9081266068505406e-07
638.720231200437	1.9728799707845301e-07
639.0534124392294	1.8863936997832852e-07
639.3865480689195	1.8510451347185452e-07
639.7196380862734	1.9080889221614206e-07
640.0526824880573	1.7324368062986624e-07
640.3856812710372	1.7812234042386564e-07
640.7186344319792	1.9034464277596503e-07
641.0515419676495	1.9229332811630491e-07
641.3844038748146	1.8382986373564902e-07
641.7172201502399	1.0644268714664152e-07
642.0499907906918	1.2074695236201047e-07
642.3827157929368	1.583739764258927e-07
642.7153951537408	1.7317682457312143e-07
643.0480288698698	1.7626150226141492e-07
643.38061693809	1.8676161636538243e-07
643.7131593551677	1.7382623954326505e-07
644.0456561178687	1.6981513354468008e-07
644.3781072229594	1.895754908658578e-07
644.7105126672059	1.1212784228302054e-07
645.0428724473743	1.7763493710249639e-07
645.3751865602306	1.595375808947557e-07
645.7074550025413	1.502259092148962e-07
646.0396777710721	1.3572117490430802e-07
646.3718548625894	1.6208864817135626e-07
646.7039862738592	1.381196019257484e-07
647.0360720016478	1.254783589959826e-07
647.368112042721	1.4918877753267545e-07
647.7001063938453	1.269592218548411e-07
648.0320550517866	1.6058629648833836e-07
648.3639580133114	1.2454598430087984e-07
648.6958152751852	1.5042683800470614e-07
649.0276268341746	1.8079790839357096e-07
649.3593926870457	1.088185374250725e-07
649.6911128305644	1.684048212584941e-07
650.022787261497	1.3903068319218064e-07
650.3544159766095	1.4741999034463457e-07
650.6859989726682	1.6152069569558966e-07
651.0175362464392	1.1122218006903539e-07
651.3490277946887	8.584876613595913e-08
651.6804736141827	8.875084650444729e-08
652.0118737016874	1.1156503836276614e-07
652.3432280539686	1.6693775885526272e-07
652.674536667793	1.1240200394175255e-07
653.0057995399263	8.71656935989974e-08
653.3370166671349	1.2075813089572974e-07
653.6681880461847	1.237971314469786e-07
653.999313673842	9.332879244819633e-08
654.330393546873	1.892216215088885e-07
654.6614276620437	8.907181092214226e-08
654.9924160161202	8.63694574737165e-08
655.3233586058686	1.638842219877431e-07
655.6542554280552	1.3372611600291312e-07
655.985106479446	1.454954430699338e-07
656.315911756807	1.1881146446135905e-07
656.6466712569048	1.342072532706451e-07
656.9773849765052	5.079602923068042e-08
657.3080529123744	1.7346258985828656e-07
657.6386750612784	7.661801447334176e-08
657.9692514199834	1.4271278357719548e-07
658.2997819852555	1.1830634297410867e-07
658.6302667538611	9.330860130025496e-08
658.960705722566	8.654885422237962e-08
659.2910988881365	7.976358339520958e-08
659.6214462473387	1.2102507531697264e-07
659.9517477969387	1.1169642025635226e-07
660.2820035337028	1.41065746369214e-07
660.6122134543967	9.111135501667773e-08
660.9423775557872	1.550949622863949e-07
661.2724958346397	8.43313000531615e-08
661.6025682877208	8.957057156977062e-08
661.9325949117965	1.8185361275802247e-07
662.262575703633	1.0238241366509176e-07
662.5925106599964	1.5480482774728997e-07
662.9223997776529	1.5282852052676445e-07
663.2522430533684	1.5486165773500853e-07
663.582040483909	1.9016480925467404e-07
663.9117920660412	7.593949318709686e-08
664.241497796531	6.832805623408705e-08
664.5711576721445	7.222954902953822e-08
664.9007716896476	1.4824040292186475e-07
665.2303398458068	1.8153473463723854e-07
665.5598621373881	5.49407018370254e-08
665.8893385611575	1.2583113904549362e-07
666.2187691138812	1.1347231332804008e-07
666.5481537923254	1.2252244175691275e-07
666.8774925932562	1.4063184821935008e-07
667.2067855134397	1.2497846265376277e-07
667.5360325496421	5.959377048931027e-08
667.8652336986294	1.1213349617359995e-07
668.1943889571679	5.325729527853299e-08
668.5234983220237	1.5421600660121126e-07
668.8525617899629	1.1740606383218489e-07
669.1815793577515	8.457369074165936e-08
669.5105510221558	1.2441876338236593e-07
669.8394767799418	8.633480546946332e-08
670.1683566278757	4.0980568095246244e-08
670.4971905627239	-1.167817853654568e-08
670.825978581252	4.4463487982024865e-08
671.1547206802267	6.666525894470284e-08
671.4834168564136	1.2545858551995077e-07
671.812067106579	9.946404927157146e-08
672.1406714274892	9.458856395582938e-08
672.4692298159104	1.0046668746321119e-07
672.7977422686083	5.100080434816503e-08
673.1262087823494	1.528551816685665e-07
673.4546293538997	6.53877616887044e-08
673.7830039800256	4.552798685926443e-09
674.1113326574928	8.849675669169903e-08
674.4396153830675	1.1125403863654307e-07
674.7678521535161	6.922749470020488e-08
675.0960429656046	6.804757298937716e-08
675.424187816099	8.953277678862202e-08
675.7522867017657	-1.082898184044055e-08
676.0803396193706	6.816735837424288e-08
676.40834656568	6.833197647124403e-08
676.7363075374599	6.098493916158078e-08
677.0642225314765	5.301201773593762e-08
677.3920915444959	6.386438734847997e-08
677.7199145732842	9.4430259067325e-08
678.0476916146075	6.306521010663307e-08
678.3754226652321	9.868497599315325e-08
678.7031077219241	9.369120880467085e-08
679.0307467814496	1.6944759202171832e-07
679.3583398405746	5.921336425447367e-08
679.6858868960654	1.428177243485789e-07
680.0133879446879	1.0487000001437072e-07
680.3408429832086	-9.602234928908354e-09
680.6682520083934	2.103670784487169e-08
680.9956150170084	5.2991441375028006e-08
681.3229320058198	8.589682305012499e-08
681.6502029715937	8.122934521746194e-09
681.9774279110964	4.427957525560613e-08
682.3046068210937	8.915563965891365e-08
682.631739698352	2.6429100546756773e-08
682.9588265396374	1.2826190819050957e-07
683.2858673417159	6.44895871474984e-08
683.6128621013538	1.3503435982232817e-07
683.939810815317	1.002023422878176e-07
684.2667134803719	4.34595526397371e-08
684.5935700932845	1.1610089705741138e-07
684.920380650821	4.9605900208521865e-09
685.2471451497474	7.271368346653996e-08
685.5738635868299	2.1981187623893665e-08
685.9005359588347	6.782720266745265e-08
686.2271622625277	5.101420387665536e-08
686.5537424946754	-1.537009308974709e-08
686.8802766520436	-8.452940090217238e-09
687.2067647313987	9.262743629874468e-08
687.5332067295067	7.193436516235074e-08
687.8596026431336	2.9225649365429122e-08
688.1859524690458	9.695925992205116e-08
688.5122562040091	7.793370061873532e-08
688.83851384479	4.8732536090926685e-08
689.1647253881544	7.084691177859019e-08
689.4908908308685	-4.349568360022046e-08
689.8170101696983	1.8943694655842576e-07
690.1430834014103	1.7542066956062354e-08
690.4691105227702	7.857364222387427e-08
690.7950915305444	6.277323692589316e-08
691.1210264214989	7.597411982237881e-08
691.4469151923998	4.9727205677248616e-08
691.7727578400135	4.796855615733423e-08
692.0985543611058	4.9808740073596234e-08
692.424304752443	2.3143454061088562e-08
692.7500090107912	2.1449412276056304e-08
693.0756671329167	1.4328878567664279e-08
693.4012791155853	-5.881727204043984e-08
693.7268449555633	     0.0
694.0523646496168	4.853557159867866e-08
694.3778381945122	1.9254408905815645e-07
694.7032655870152	1.4304387991816908e-07
695.028646823892	5.836798968151262e-08
695.3539819019092	8.408140838532277e-08
695.6792708178324	6.235308971603645e-08
696.004513568428	1.6435619584238325e-08
696.3297101504619	7.00948903528111e-08
696.6548605607005	4.601899404857029e-08
696.9799647959098	6.240883309108885e-08
697.305022852856	8.496007485979481e-08
697.6300347283051	1.2999995342649503e-08
697.9550004190233	1.6946313588437294e-07
698.2799199217769	4.86111955127208e-08
698.6047932333319	-1.0047688107084523e-07
698.9296203504543	4.100710393232508e-08
699.2544012699103	3.357648031093246e-08
699.5791359884661	4.833397789075545e-08
699.9038245028878	1.149613115584644e-07
700.2284668099417	-9.491148913369017e-09
700.5530629063935	7.79719547950815e-08
700.8776127890097	8.737972322534891e-08
701.2021164545565	-2.2886580683102158e-08
701.5265738997998	3.773763717909381e-08
701.8509851215057	2.8798521582559484e-08
702.1753501164405	9.483977059745965e-08
702.4996688813702	8.44717254498823e-08
702.823941413061	5.996524476505877e-08
703.1481677082791	5.754115994819006e-08
703.4723477637905	5.439233655731698e-08
703.7964815763615	-3.505614603114566e-08
704.1205691427581	4.664955152354108e-08
704.4446104597463	9.392842997907116e-08
704.7686055240923	8.63063359473688e-08
705.0925543325625	6.884481834056149e-08
705.4164568819228	4.1433701195549943e-08
705.7403131689396	6.299135046531568e-08
706.0641231903785	3.7782972379821795e-08
706.387886943006	9.07512946713748e-08
706.7116044235884	7.960674346621588e-09
707.0352756288914	-8.452116146085008e-08
707.3589005556813	1.0008151150550509e-08
707.6824792007244	7.201520885946126e-08
708.0060115607866	-6.440351214105492e-08
708.3294976326342	2.8139071537886625e-08
708.6529374130333	-2.4202668015020497e-08
708.9763308987499	-3.0318684769185286e-08
709.2996780865504	1.0326139832291593e-07
709.6229789732006	-1.0056264777572512e-08
709.946233555467	5.487391110301436e-08
710.2694418301153	4.10613814415694e-08
710.592603793912	3.0736132644133795e-08
710.9157194436228	-5.561688942323495e-08
711.2387887760143	1.6240749417795717e-07
711.5618117878525	-2.275307604202602e-08
711.8847884759036	8.226753142508613e-08
712.2077188369335	6.009328432558957e-08
712.5306028677084	-2.0747256894253098e-08
712.8534405649945	3.9653207317692625e-08
713.1762319255579	-5.4093949548843265e-08
713.4989769461648	9.895695652674581e-08
713.8216756235812	-6.067887297363189e-08
714.1443279545733	1.9065261070418547e-08
714.4669339359074	     0.0
714.7894935643495	-4.662063094776315e-08
715.1120068366655	-1.4903681342522726e-08
715.4344737496218	1.5552040436783437e-07
715.7568942999844	-3.854451911578555e-08
716.0792684845196	-1.0547297102633064e-07
716.4015962999933	8.65342709917184e-09
716.7238777431719	4.349933491412601e-09
717.0461128108213	1.1539231154145961e-07
717.3683014997079	-1.9627329394955287e-08
717.6904438065975	2.6311346052047145e-08
718.0125397282565	1.0438155780740782e-07
718.3345892614508	1.769833624289745e-08
718.6565924029467	-5.613811018530217e-08
718.9785491495103	9.789753315550254e-08
719.3004594979076	6.74983445077428e-08
719.622323444905	-3.409394007388759e-08
719.9441409872685	6.820208347882315e-08
720.2659121217641	1.1727793543211749e-07
720.587636845158	2.2752890241345114e-09
720.9093151542165	-2.31925649665535e-08
721.2309470457055	-8.836556842258972e-08
721.5525325163914	7.716478883310417e-08
721.87407156304	-4.466686188310907e-08
722.1955641824178	4.429359803224105e-08
722.5170103712904	1.8949495680072604e-08
722.8384101264247	-1.907959942772936e-08
723.1597634445861	-3.8112435859842634e-08
723.4810703225412	4.072437226592259e-08
723.8023307570559	-2.40259098552521e-09
724.1235447448962	1.2071320012749518e-07
724.4447122828286	2.1609462485198842e-08
724.765833367619	6.292545581705981e-08
725.0869079960337	-1.2096511724189458e-08
725.4079361648387	8.582131253234634e-08
725.7289178708002	2.423657653206399e-08
726.0498531106841	-2.6856834298091667e-08
726.3707418812568	7.381725988561791e-09
726.6915841792844	7.6181527105603e-08
727.0123800015328	-4.454172875246989e-08
727.3331293447685	-1.722700625227261e-08
727.6538322057575	3.214313647629792e-08
727.9744885812657	1.4867539912836971e-08
728.2950984680596	6.456590287208094e-08
728.615661862905	4.5031076768259795e-08
728.9361787625681	1.494041753563296e-08
729.2566491638152	4.7776905887879805e-08
729.5770730634123	-4.506480583532475e-08
729.8974504581256	3.035067351171448e-08
730.2177813447212	1.0635585642175137e-07
730.5380657199652	1.011725632407675e-08
730.8583035806239	1.10757884383589e-07
731.1784949234631	-1.7740167191364194e-08
731.4986397452492	-1.0955019288068041e-07
731.8187380427482	8.126673228885559e-08
732.1387898127264	4.3299380411244394e-08
732.4587950519498	7.685966553906888e-09
732.7787537571845	5.6094612414186534e-08
733.0986659251967	-1.2855572924137406e-08
733.4185315527526	2.5759678784129194e-09
733.7383506366182	-5.130318533049516e-09
734.0581231735596	2.071449046355224e-08
734.377849160343	5.467341358175143e-08
734.6975285937347	3.894900751700918e-08
735.0171614705006	5.767136400838667e-08
735.3367477874067	-7.301220877285531e-08
735.6562875412196	3.665527821890654e-08
735.975780728705	2.621183190101361e-09
736.2952273466295	7.885086675896996e-09
736.6146273917586	1.2732349215694305e-07
736.933980860859	-1.1728641588451932e-07
737.2532877506965	8.794079971314511e-08
737.5725480580373	9.588444417922e-08
737.8917617796476	4.839795400269147e-08
738.2109289122934	-3.786474380266472e-08
